City,Gender,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,is_senior,has_partner,has_dependents,is_paperless_billing,payment_method_auto,is_month_to_month,contract_term,contract_months,has_phone_service,has_multiple_lines,has_internet_service,has_dsl,has_fiber_optic,offers_online_security,offers_online_backup,offers_device_protection,offers_tech_support,offers_streaming_tv,offers_streaming_movies,service_count,internet_only_customer,all_services_with_internet,high_value_customer,tenure_bucket,avg_charge_per_month,charge_ratio,avg_monthly_charge_delta
O Neals,Female,37,68.1,2479.25,0,60,2873,0,1,0,0,1,0,1,12,1,1,1,1,0,1,0,1,1,0,0,6,0,1,0,25-48,67.00675675675676,36.40602055800294,1.0932432432432364
Orange Cove,Female,12,20.4,266.6,0,60,4497,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,22.21666666666667,13.068627450980394,-1.81666666666667
Orosi,Male,69,81.95,5601.4,0,59,6182,0,1,1,1,1,0,2,24,1,1,1,1,0,0,1,1,1,1,1,8,0,1,1,49+,81.17971014492753,68.35143380109822,0.7702898550724768
Parlier,Female,35,60.55,1982.6,0,34,3463,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,5,0,1,0,25-48,56.645714285714284,32.74318744838976,3.904285714285713
Fresno,Male,5,65.6,339.9,0,65,5636,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,5,0,1,1,0-6,67.97999999999999,5.1814024390243905,-2.3799999999999955
Prather,Male,58,82.5,4828.05,0,25,4348,0,1,1,0,1,0,2,24,1,1,1,0,1,0,0,0,0,1,0,4,0,0,0,49+,83.24224137931034,58.52181818181818,-0.7422413793103431
Raisin City,Male,72,82.3,5980.55,0,76,5219,0,1,0,1,1,0,2,24,1,1,1,1,0,1,1,1,1,0,1,8,0,1,1,49+,83.06319444444445,72.66767922235724,-0.7631944444444514
Raymond,Male,72,68.15,4808.7,0,34,4613,0,1,0,0,0,0,2,24,1,1,1,1,0,1,1,1,1,0,0,7,0,1,1,49+,66.7875,70.56052824651503,1.3625000000000114
Reedley,Female,1,20.3,20.3,0,31,2507,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,20.3,1.0,0.0
Sanger,Male,53,20.2,1068.15,0,22,6050,0,1,1,0,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,20.15377358490566,52.878712871287135,0.046226415094338336
San Joaquin,Female,27,89.2,2383.6,0,54,4384,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,5,0,1,0,25-48,88.28148148148148,26.7219730941704,0.9185185185185247
South Dos Palos,Female,18,74.8,1438.05,0,39,4809,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,3,0,0,1,13-24,79.89166666666667,19.225267379679146,-5.091666666666669
Sultana,Male,46,20.2,917.45,0,35,3136,0,1,1,1,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.944565217391304,45.41831683168317,0.25543478260869534
Tollhouse,Female,72,84.4,6096.45,0,44,5046,0,1,0,1,1,0,2,24,1,1,1,1,0,1,0,1,1,1,1,8,0,1,1,49+,84.67291666666667,72.23281990521326,-0.27291666666666003
Wishon,Female,4,25.15,99.95,0,31,3891,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0-6,24.9875,3.974155069582505,0.16249999999999787
Traver,Female,25,19.8,475.2,0,20,3875,0,0,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.008,24.0,0.7920000000000016
Squaw Valley,Female,40,50.85,2036.55,0,35,2819,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,4,1,0,0,25-48,50.91375,40.050147492625364,-0.06374999999999886
Fresno,Male,63,102.4,6444.05,0,43,5096,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,49+,102.28650793650795,62.93017578125,0.11349206349206042
Fresno,Male,14,55.5,767.55,0,68,3520,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,4,0,0,0,13-24,54.824999999999996,13.82972972972973,0.6750000000000043
Fresno,Male,72,109.75,7932.5,0,53,4265,1,1,0,1,1,0,2,24,1,1,1,0,1,0,1,1,1,1,1,8,0,1,0,49+,110.17361111111111,72.27790432801822,-0.42361111111111427
Fresno,Male,39,106.4,4040.65,0,66,4111,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,7,0,1,0,25-48,103.60641025641026,37.97603383458647,2.7935897435897488
Fresno,Female,47,60.0,2768.65,0,48,3248,0,1,1,1,1,0,2,24,0,0,1,1,0,1,1,1,0,1,1,6,1,1,0,25-48,58.90744680851064,46.14416666666667,1.0925531914893583
Fresno,Male,19,88.8,1672.35,0,63,4600,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,6,0,1,1,13-24,88.01842105263158,18.83277027027027,0.7815789473684163
Fresno,Female,17,80.05,1345.65,0,27,3443,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,4,0,0,0,13-24,79.15588235294118,16.81011867582761,0.8941176470588204
Fresno,Male,34,75.55,2425.4,0,22,5381,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,25-48,71.33529411764707,32.10324288550629,4.214705882352931
Fresno,Female,42,49.55,2077.95,0,43,3637,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,25-48,49.474999999999994,41.9364278506559,0.07500000000000284
Fresno,Female,71,23.9,1663.5,0,59,5471,0,1,1,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,23.429577464788732,69.60251046025105,0.47042253521126653
Fresno,Male,19,66.4,1286.05,0,22,4533,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,5,0,1,1,13-24,67.68684210526315,19.368222891566262,-1.2868421052631476
Salinas,Male,57,18.8,1094.35,0,58,6466,0,0,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.19912280701754,58.210106382978715,-0.399122807017541
Salinas,Male,72,108.4,7719.5,0,33,4394,0,1,0,1,0,0,2,24,1,1,1,0,1,0,1,1,1,1,1,8,0,1,0,49+,107.21527777777777,71.21309963099631,1.1847222222222342
Salinas,Female,6,85.95,514.6,0,80,3291,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0-6,85.76666666666667,5.987201861547411,0.18333333333333712
Big Sur,Male,61,80.9,4932.5,0,64,4161,0,1,0,0,1,0,2,24,1,1,1,1,0,0,1,1,0,1,1,7,0,1,0,49+,80.86065573770492,60.97033374536464,0.03934426229508858
Carmel,Male,48,111.8,5443.65,0,57,3922,0,1,1,0,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,0,25-48,113.409375,48.69096601073345,-1.609375
Carmel Valley,Male,16,20.6,330.25,0,64,5667,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13-24,20.640625,16.03155339805825,-0.04062499999999858
Gonzales,Female,3,44.6,122.7,0,74,3122,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,40.9,2.7511210762331837,3.700000000000003
Jolon,Male,65,105.1,6631.85,0,28,5649,0,0,0,0,1,0,2,24,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,49+,102.02846153846154,63.10038058991437,3.0715384615384522
King City,Female,70,115.15,8250.0,0,80,4388,0,1,1,1,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,0,49+,117.85714285714286,71.6456795484151,-2.7071428571428555
Lockwood,Male,60,59.8,3561.15,0,63,5488,0,1,0,1,0,0,1,12,1,0,1,1,0,1,0,0,0,1,0,4,0,0,1,49+,59.3525,59.55100334448161,0.447499999999998
Marina,Female,69,26.3,1763.55,0,25,5418,0,1,0,1,0,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,25.558695652173913,67.0551330798479,0.7413043478260875
Monterey,Female,35,70.55,2419.0,0,45,5873,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,25-48,69.11428571428571,34.28773919206237,1.4357142857142833
Pacific Grove,Female,22,20.05,470.2,0,44,5555,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13-24,21.37272727272727,23.45137157107232,-1.3227272727272705
Pebble Beach,Male,66,79.85,5234.95,0,56,6236,0,1,1,0,1,0,2,24,1,1,1,1,0,0,1,1,0,1,1,7,0,1,1,49+,79.31742424242424,65.55979962429555,0.5325757575757564
Soledad,Male,34,90.05,3097.0,0,59,4648,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,5,0,1,1,25-48,91.08823529411765,34.39200444197668,-1.038235294117655
Spreckels,Female,72,24.45,1709.1,0,64,5335,0,1,1,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,23.737499999999997,69.90184049079754,0.7125000000000021
Belmont,Male,31,59.95,1848.8,0,37,4337,0,1,1,0,0,0,1,12,0,0,1,1,0,1,0,1,1,1,1,6,1,1,0,25-48,59.63870967741936,30.83903252710592,0.31129032258064626
Brisbane,Male,30,25.35,723.3,0,47,5915,0,0,1,0,1,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,25-48,24.11,28.532544378698223,1.240000000000002
Daly City,Male,19,34.3,577.15,0,20,4615,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,3,1,0,1,13-24,30.376315789473683,16.8265306122449,3.9236842105263143
Half Moon Bay,Female,65,105.05,6914.95,0,53,5313,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,7,0,1,1,49+,106.38384615384615,65.82532127558305,-1.333846153846153
La Honda,Female,30,19.3,602.9,0,30,4453,0,1,1,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,20.096666666666668,31.238341968911914,-0.7966666666666669
Loma Mar,Male,6,19.15,124.4,0,41,5322,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,20.733333333333334,6.496083550913839,-1.5833333333333357
Los Altos,Female,2,51.4,96.8,0,58,2580,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,4,1,0,0,0-6,48.4,1.8832684824902723,3.0
Los Altos,Male,53,71.85,3827.9,0,52,4903,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,6,0,1,1,49+,72.22452830188679,53.276270006958946,-0.374528301886798
Menlo Park,Male,7,75.4,533.05,0,41,3533,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,7-12,76.14999999999999,7.069628647214853,-0.7499999999999858
Atherton,Female,61,49.7,2961.4,0,46,4577,0,1,1,1,1,0,1,12,1,0,1,1,0,1,0,0,0,0,0,3,0,0,1,49+,48.54754098360656,59.585513078470825,1.1524590163934434
Millbrae,Female,13,78.75,995.35,0,79,5631,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,7,0,1,1,13-24,76.56538461538462,12.63936507936508,2.184615384615384
Montara,Male,35,81.6,2815.25,0,60,2300,1,1,0,1,1,0,1,12,1,1,1,0,1,0,0,1,0,0,0,4,0,0,0,25-48,80.43571428571428,34.50061274509804,1.164285714285711
Moss Beach,Female,2,70.4,154.8,0,39,5748,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0-6,77.4,2.1988636363636362,-7.0
Mountain View,Female,3,76.1,257.6,0,25,2650,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0-6,85.86666666666667,3.385019710906702,-9.76666666666668
Mountain View,Female,62,94.0,5757.2,0,25,4778,0,0,0,1,1,0,1,12,1,1,1,0,1,0,0,0,0,1,1,5,0,1,1,49+,92.85806451612903,61.246808510638296,1.1419354838709666
Pacifica,Male,72,103.95,7517.7,0,26,4495,0,1,1,0,1,0,2,24,1,1,1,0,1,1,1,1,1,0,1,8,0,1,0,49+,104.4125,72.32034632034632,-0.4624999999999915
Pescadero,Male,63,19.95,1234.8,0,74,5151,0,1,0,1,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.599999999999998,61.89473684210526,0.3500000000000014
Redwood City,Female,35,110.8,3836.3,0,35,2125,1,0,0,1,1,0,1,12,1,1,1,0,1,1,1,1,1,1,1,9,0,1,0,25-48,109.60857142857144,34.62364620938629,1.1914285714285597
Redwood City,Male,62,96.1,6001.45,0,61,6139,0,1,0,0,0,0,1,12,1,1,1,0,1,1,1,0,0,0,1,6,0,1,1,49+,96.79758064516129,62.450052029136316,-0.6975806451612954
San Bruno,Female,15,48.8,720.1,0,57,2577,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,13-24,48.00666666666667,14.756147540983608,0.7933333333333294
San Carlos,Female,55,50.55,2832.75,0,44,6250,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,1,49+,51.50454545454546,56.03857566765579,-0.9545454545454604
San Gregorio,Female,11,44.65,472.25,0,64,4492,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7-12,42.93181818181818,10.576707726763718,1.7181818181818187
Sunnyvale,Female,61,19.45,1336.35,0,26,4559,0,0,0,0,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,21.907377049180326,68.706940874036,-2.4573770491803266
Sunnyvale,Female,71,89.3,6388.65,0,30,4658,0,1,0,0,1,0,2,24,1,1,1,1,0,1,1,1,1,1,1,9,0,1,1,49+,89.98098591549295,71.5414333706607,-0.6809859154929541
San Francisco,Male,35,19.25,677.9,0,77,2682,0,0,0,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.36857142857143,35.215584415584416,-0.11857142857142833
San Francisco,Female,17,70.5,1165.6,0,53,3650,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,13-24,68.56470588235294,16.53333333333333,1.9352941176470608
San Francisco,Female,47,19.65,921.55,0,28,4159,0,1,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.607446808510637,46.89821882951654,0.0425531914893611
San Francisco,Female,3,20.85,72.0,0,56,5867,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,24.0,3.4532374100719423,-3.1499999999999986
San Francisco,Male,3,19.65,68.35,0,55,4852,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,22.78333333333333,3.4783715012722647,-3.133333333333333
San Francisco,Male,44,19.35,847.25,0,42,4975,1,1,0,1,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25-48,19.255681818181817,43.78552971576227,0.09431818181818485
San Francisco,Female,1,44.0,44.0,0,75,4138,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.0,1.0,0.0
San Francisco,Female,44,94.4,4295.35,0,73,5019,0,1,1,0,0,0,1,12,1,1,1,0,1,0,1,1,0,0,1,6,0,1,1,25-48,97.62159090909091,45.50158898305085,-3.2215909090909065
San Francisco,Female,18,75.4,1380.4,0,53,4792,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,3,0,0,1,13-24,76.6888888888889,18.307692307692307,-1.2888888888888914
San Francisco,Female,65,71.0,4386.2,0,32,6308,0,1,0,0,1,0,2,24,1,0,1,1,0,1,1,1,0,0,1,6,0,1,1,49+,67.48,61.777464788732395,3.519999999999996
San Francisco,Male,3,21.2,52.05,0,29,2088,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,17.349999999999998,2.455188679245283,3.8500000000000014
San Francisco,Male,33,61.05,2018.4,0,21,3215,0,1,0,1,0,0,2,24,1,0,1,1,0,1,1,0,1,0,0,5,0,1,0,25-48,61.163636363636364,33.06142506142506,-0.11363636363636687
San Francisco,Female,34,79.95,2727.3,0,26,3570,0,0,0,1,1,0,1,12,1,0,1,1,0,1,0,1,1,1,1,7,0,1,0,25-48,80.21470588235294,34.112570356472794,-0.264705882352942
San Francisco,Female,14,19.7,263.65,0,68,2966,0,1,1,1,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13-24,18.832142857142856,13.383248730964466,0.8678571428571438
San Francisco,Female,13,20.3,275.4,0,45,5332,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13-24,21.184615384615384,13.566502463054185,-0.8846153846153832
San Francisco,Male,23,24.35,538.5,0,30,4031,0,1,1,0,0,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,13-24,23.41304347826087,22.11498973305955,0.9369565217391305
San Francisco,Female,47,19.75,948.9,0,34,3843,0,1,1,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,20.18936170212766,48.04556962025316,-0.439361702127659
Palo Alto,Male,17,50.3,846.8,0,33,3202,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,13-24,49.811764705882354,16.83499005964215,0.48823529411764355
Palo Alto,Male,59,50.25,2997.45,0,27,5546,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,4,1,0,1,49+,50.80423728813559,59.65074626865671,-0.5542372881355888
Stanford,Female,69,85.35,5897.4,0,37,6499,0,0,0,1,1,0,2,24,1,1,1,1,0,1,0,1,1,1,1,8,0,1,1,49+,85.4695652173913,69.09666080843586,-0.11956521739131176
San Mateo,Male,10,51.65,524.5,0,45,4292,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,7-12,52.45,10.154888673765731,-0.8000000000000043
San Mateo,Male,12,24.0,269.65,0,69,3705,0,1,1,1,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7-12,22.47083333333333,11.235416666666666,1.5291666666666686
San Mateo,Female,39,59.85,2341.5,0,47,3900,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,4,0,0,0,25-48,60.03846153846154,39.122807017543856,-0.18846153846153868
Alameda,Male,71,25.45,1789.65,0,26,5341,1,1,0,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,25.206338028169014,70.32023575638507,0.24366197183098492
Alameda,Male,71,23.9,1626.4,0,71,5574,0,1,1,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,22.907042253521126,68.05020920502093,0.9929577464788721
Danville,Female,33,24.15,800.3,0,73,4501,0,1,1,0,1,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,25-48,24.25151515151515,33.13871635610766,-0.10151515151515156
Alamo,Male,67,75.7,5060.85,0,30,5823,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,49+,75.53507462686568,66.85402906208719,0.16492537313432365
Benicia,Female,9,50.85,466.6,0,26,4623,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,1,7-12,51.84444444444445,9.176007866273354,-0.9944444444444471
Bethel Island,Male,52,91.6,4627.8,0,62,6069,0,1,0,1,1,0,2,24,1,1,1,0,1,1,0,1,1,0,0,6,0,1,1,49+,88.99615384615385,50.52183406113538,2.603846153846149
Birds Landing,Female,70,98.9,6838.6,0,20,5980,0,0,0,0,0,0,1,12,1,1,1,0,1,0,1,0,0,1,1,6,0,1,1,49+,97.69428571428573,69.14661274014156,1.2057142857142793
Brentwood,Male,1,85.0,85.0,0,46,5754,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0-6,85.0,1.0,0.0
Calistoga,Male,1,44.3,44.3,0,57,4427,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.3,1.0,0.0
Concord,Female,52,80.2,4297.6,0,51,5597,0,0,0,1,0,0,1,12,1,1,1,0,1,0,1,0,0,0,0,4,0,0,1,49+,82.64615384615385,53.586034912718205,-2.446153846153848
Concord,Male,6,60.9,414.1,0,80,2191,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,4,0,0,0,0-6,69.01666666666667,6.7996715927750415,-8.116666666666667
Concord,Male,7,34.2,256.6,0,32,5100,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,3,1,0,1,7-12,36.65714285714286,7.502923976608187,-2.4571428571428555
Pleasant Hill,Female,26,87.15,2274.1,0,77,5689,0,0,0,1,1,0,1,12,1,0,1,0,1,1,0,1,1,0,0,5,0,1,1,25-48,87.46538461538461,26.094090648307514,-0.31538461538460183
Crockett,Male,25,54.3,1296.8,0,63,3971,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,4,0,0,0,25-48,51.872,23.882136279926335,2.4279999999999973
Danville,Male,69,19.1,1268.85,0,31,4535,0,0,0,1,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,18.389130434782608,66.43193717277487,0.7108695652173935
El Cerrito,Female,72,112.75,8192.6,0,60,4927,0,0,0,1,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,49+,113.78611111111111,72.66164079822617,-1.0361111111111114
Fairfield,Male,4,19.95,59.25,0,64,3172,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,14.8125,2.9699248120300754,5.137499999999999
Travis Afb,Male,59,19.5,1147.85,0,50,5293,0,1,1,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.45508474576271,58.86410256410256,0.04491525423728859
Fremont,Male,67,65.55,4361.55,0,54,6035,0,0,0,0,1,0,2,24,1,0,1,1,0,1,0,1,0,0,1,5,0,1,1,49+,65.09776119402986,66.53775743707094,0.4522388059701399
Fremont,Female,26,78.8,2006.1,0,37,4509,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,25-48,77.1576923076923,25.458121827411166,1.6423076923076962
Fremont,Female,27,78.2,2078.95,0,54,2297,0,0,0,0,0,0,1,12,1,0,1,1,0,0,1,1,1,1,1,7,0,1,0,25-48,76.99814814814815,26.585038363171353,1.2018518518518562
Hayward,Male,72,105.25,7609.75,0,78,4427,0,1,1,0,1,0,2,24,1,1,1,0,1,1,0,1,0,1,1,7,0,1,0,49+,105.69097222222223,72.30166270783847,-0.44097222222222854
Hayward,Female,6,89.25,487.05,0,76,4430,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,5,0,1,0,0-6,81.175,5.457142857142857,8.075000000000003
Hayward,Male,62,20.65,1218.45,0,40,6403,0,1,1,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.65241935483871,59.004842615012116,0.997580645161289
Hayward,Male,20,68.7,1416.2,0,73,2989,0,0,0,1,0,0,1,12,1,1,1,1,0,0,1,0,1,1,0,6,0,1,0,13-24,70.81,20.614264919941775,-2.1099999999999994
Castro Valley,Male,6,78.65,483.3,0,68,2724,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,7,0,1,0,0-6,80.55,6.144945963127781,-1.8999999999999915
Hercules,Male,51,24.75,1234.6,0,46,5080,0,0,0,0,0,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,24.2078431372549,49.88282828282828,0.5421568627450988
Lafayette,Female,61,19.75,1311.6,0,22,6108,0,1,1,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,21.501639344262294,66.41012658227848,-1.7516393442622942
Livermore,Male,62,89.1,5618.3,0,25,4415,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,6,0,1,0,49+,90.61774193548388,63.05611672278339,-1.5177419354838833
Castro Valley,Female,72,84.7,6185.15,0,78,4520,0,0,0,1,1,0,2,24,1,1,1,0,1,1,0,0,1,0,0,5,0,1,0,49+,85.9048611111111,73.0242030696576,-1.2048611111111
Napa,Male,13,59.9,788.35,0,58,5254,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,4,0,0,1,13-24,60.642307692307696,13.161101836393991,-0.7423076923076977
Newark,Female,38,19.95,756.4,0,75,3614,0,1,1,1,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.905263157894737,37.91478696741855,0.0447368421052623
Orinda,Male,34,108.9,3625.2,0,24,5151,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,8,0,1,1,25-48,106.62352941176471,33.289256198347104,2.2764705882352985
Pinole,Male,18,33.6,550.35,0,21,5388,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,3,1,0,1,13-24,30.575000000000003,16.379464285714285,3.0249999999999986
Pittsburg,Male,56,85.85,4793.8,0,28,5058,0,1,1,1,0,0,1,12,1,0,1,0,1,0,1,1,1,0,0,5,0,1,1,49+,85.60357142857143,55.83925451368667,0.24642857142856656
Pleasanton,Female,36,34.85,1267.2,0,50,4452,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,3,1,0,0,25-48,35.2,36.36154949784792,-0.3500000000000014
Rio Vista,Female,57,95.3,5567.45,0,23,4912,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,6,0,1,1,49+,97.67456140350878,58.4202518363064,-2.3745614035087783
Deer Park,Male,70,84.6,5706.2,0,39,5679,0,1,0,0,1,0,2,24,1,0,1,0,1,1,1,0,1,0,0,5,0,1,1,49+,81.51714285714286,67.44917257683215,3.0828571428571365
San Leandro,Female,68,44.95,3085.35,0,63,5750,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,4,1,0,1,49+,45.37279411764706,68.63959955506117,-0.422794117647058
San Leandro,Male,1,24.7,24.7,0,29,3518,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0-6,24.7,1.0,0.0
San Leandro,Female,37,100.3,3541.4,0,44,4040,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,6,0,1,0,25-48,95.71351351351352,35.30807577268195,4.5864864864864785
San Lorenzo,Female,4,25.45,84.2,0,77,2616,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0-6,21.05,3.3084479371316307,4.399999999999999
San Ramon,Male,1,50.7,50.7,0,30,3007,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0-6,50.7,1.0,0.0
Suisun City,Male,20,55.0,1165.55,0,68,4481,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,6,1,1,0,13-24,58.277499999999996,21.19181818181818,-3.2774999999999963
Sunol,Male,72,68.4,4855.35,0,79,5504,0,1,1,0,1,0,2,24,1,0,1,1,0,1,1,0,1,1,0,6,0,1,1,49+,67.43541666666667,70.98464912280701,0.9645833333333371
Vallejo,Male,11,55.05,608.15,0,21,2762,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,3,0,0,0,7-12,55.28636363636363,11.047229791099001,-0.23636363636363455
